user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
eram_hayat,"Bengaluru, India",Twitter for Android,,2021-05-09 15:37:35,True,672,"#Bhopal, #MadhyaPradesh 

Srijan Hospital, Bhopal
 Oxygen beds &amp; ICU beds 
 
Contact no: 7000306261

Note: Please d… https://t.co/tgq2WH6NcN",0,False
devika_bajaj777,,Twitter for iPhone,,2021-05-09 15:37:30,True,17,"@CovidReliefBot #Oxygen Refilling in #Delhi 
Nirman Vihar/ Vikas Marg Area 
Mostly after 6:30PM, call to confirm ti… https://t.co/xTCxpjUOFd",0,False
Sreedharsree93,India,Twitter for Android,,2021-05-09 15:37:29,False,1651,"This is the Rs. 52 crore oxygen scam that's been unearthed.
#OxygenScam https://t.co/dlXJFfP0Is",1,False
lovish222,"Bathinda,Punjab, India",Twitter for Android,,2021-05-09 15:37:29,False,123,Why all media don't pick the matter of oxygen whch could ne generated from BATHINDA REFINERY ??If refinery starts t… https://t.co/dC8u8RjorC,0,False
ArunJ06248095,,Twitter for iPhone,,2021-05-09 15:37:27,False,345,@bengalurufc @Tejasvi_Surya Any leads for oxygen concentrator in Basaveshwarnagar area?,0,False
lCARUSWALLS28,mina ♡,Twitter for iPhone,,2021-05-09 15:37:26,False,2591,@hoe_in_a_hat the dude who owns it was hording 500+ oxygen cylinders and selling them for 70k+ on the black market,0,False
ilcactusdiTutor,prolly watching a bl,Twitter for Android,,2021-05-09 15:37:25,False,165,@Belovedjai_ Solo from oxygen 😭 https://t.co/cymyVXAf0g,0,False
SanatanBlood,,Twitter Web App,,2021-05-09 15:37:23,False,518,@RahulGandhi Desh ko Congress Mukht Bharat Chahiye! As Even During this covid Congress ministers and Their dallas l… https://t.co/hz7tErEHka,0,False
cardio73,"Mangalore, India",Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='29ddac29937057a0', url='https://api.twitter.com/1.1/geo/id/29ddac29937057a0.json', place_type='city', name='Mangalore', full_name='Mangalore, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[74.770712, 12.752933], [75.014001, 12.752933], [75.014001, 13.128654], [74.770712, 13.128654]]]), attributes={})",2021-05-09 15:37:21,True,3343,This is a golden opportunity to upgrade our Primary Health Centres ( PHCs). They are the backbone of our healthcare… https://t.co/RO49jyXvYZ,2,False
MaggieRasmusse2,,Twitter for Android,,2021-05-09 15:37:19,False,638,@SethAbramson @mick_bloom_ Being hot at night was also another symptom of low oxygen. I am also a smoker in the pro… https://t.co/li32dOjVJl,0,False
Dwandgeet,,Twitter Web App,,2021-05-09 15:37:16,False,0,@Princess1Khushi Kamal Juneja (+91 810949 0001) sold us an empty oxygen cylinder for 12K. Please blacklist him. Che… https://t.co/z5BotOkBpu,0,False
jcendela,,Twitter for iPhone,,2021-05-09 15:37:15,True,95,"nishimura riki isn’t just an ordinary person, he's the oxygen you breathe, a lifestyle, a reason to breathe, an esc… https://t.co/UW1kOWMdmq",0,False
Basudeb001,Gazole,Twitter for Android,,2021-05-09 15:37:14,False,39,"@SonuSood 
@SoodFoundation 
@Sonu Sood sir please help my family
My dad is corona positive and he is so serious.Oxy… https://t.co/Qq8vBOvKh1",0,False
Nanda_Dasari,"Chennai, India",Twitter for Android,,2021-05-09 15:37:08,False,428,"Ys Jagan allocated 6.75 crores for bullet proof vehicles in this pandemic.

Ys Jagan don’t have money to allocate f… https://t.co/LVjxUhPtIj",1,False
fiercy_jhalli,Hell ,Twitter for Android,,2021-05-09 15:37:06,True,215,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
NAGPUR
Oxygen Cylinder, Oxygen Concentrator Available

Name: Softbil Soft
Phone: 9373125560
Location: Ba… https://t.co/3IWlumpvKJ",2,False
crazyyjohns,,Twitter for Android,,2021-05-09 15:37:05,False,264,@Paul_Oommen 3 people died in king koti hospital due to lack of oxygen,0,False
kishanreddybjp,"Hyderabad, Telangana.",Twitter for iPhone,,2021-05-09 15:37:02,True,712,"Global Support which we have received in form of Ventilators, #Oxygen concentrators and other #COVID-19 medical equ… https://t.co/zrsjcN56gO",2,False
Khansirji1,,Twitter for Android,,2021-05-09 15:37:02,False,130,"#india_can_not_stand_with_israel damn, only few jamokes nanargi khtamals, who have killed gandhi,who are faithful t… https://t.co/tfHcyLbCiD",1,False
Joyson0804,,Twitter for Android,,2021-05-09 15:37:02,False,57,"@DrPramodPSawant you are the one who's doing politics out of Oxygen, goans lives are dying that you are not bothere… https://t.co/e4s6RiAXSo",0,False
rishabhrathore4,India,Twitter for Android,,2021-05-09 15:37:02,True,1425,@LOTUS327 @CookieC37 @KiranKS @narendramodi Because Oxygen is controlled by center which is main thing in corona treatment.,0,False
HMHarshMaheta,Madhya Pradesh (Hindustan),Twitter Web App,,2021-05-09 15:37:01,False,1481,@palakmuchhal3 I shared all detail on mail as well as contact detail of @Saurabh42392956 He need Oxygen concetrator on urgent,0,False
nammys4,,Twitter for iPhone,,2021-05-09 15:37:00,False,1,"@SonuSood @SoodFoundation Sir we are desperately looking for oxygen concentrator , tried everywhere unable to find… https://t.co/CNWtyXTDYH",0,False
threadreaderapp,Wherever threads are written..,ThreadReaderApp,,2021-05-09 15:37:00,False,1293,"@bhushikavi Hi, here is your unroll: Who is to blame for the Oxygen Crisis in Delhi? A… https://t.co/awdtH8uZqO Sha… https://t.co/89SNRE4puO",0,False
VikrantChandek1,,Twitter for Android,,2021-05-09 15:36:49,False,103,"Shame.! Shame !
People are dying without oxygen in our country.

Modia channels are calling this propoganda against… https://t.co/bG8NH60LSe",0,False
Anudeep3141,"Hyderabad, India",Twitter for Android,,2021-05-09 15:36:48,False,205,"@CoreenaSuares2 Mam,do you really agree with the officials statement on oxygen and ventilator?@CoreenaSuares2",0,False
vishaluponzero,"Mumbai, India",Twitter for Android,,2021-05-09 15:36:47,True,2880,"@HungryGandalf @shreemiverma Sorry i dont have new leads... This was the last one
17 Oxygen Beds available in… https://t.co/OW7HMgS5mw",1,False
mojav_ind,,Twitter for Android,,2021-05-09 15:36:46,False,1701,@arian290360 Did it shuck too much oxygen.🤗,0,False
SuhasiniVira,,Twitter for iPhone,,2021-05-09 15:36:40,False,30,Giving becomes even more important during times of crisis. Some organisations that you can donate to to help India… https://t.co/CpsIVZA07Y,0,False
twt2prakash,"Ranchi, India",Twitter for Android,,2021-05-09 15:36:40,True,2363,"@ranting__girl Not verified, but this has worked in making oxygen available in 1 of the cases I know, attendant may… https://t.co/yJYCJacQsE",0,False
Ankush789,"Nagpur, India",WordPress.com,,2021-05-09 15:36:39,False,24,"COVID-19: Red Cross Society of China sends 100 oxygen concentrators, other medical assistance to India https://t.co/m5payY3RQ6",0,False
AnubhavjainIND,Katni,Twitter for Android,,2021-05-09 15:36:37,False,833,@nishantpitti  Sir can our district hospital will get oxygen concentrator as we don't have good medical facilities… https://t.co/pDoCftwhiO,0,False
JeevanSukhi,,Twitter for iPhone,,2021-05-09 15:36:37,True,151,"@Delhicustoms 
@PMOIndia 
@nsitharaman 
@FinMinIndia 
@FedExIndia 
@cbic_india 
Gov of India  COVID-19 resources BU… https://t.co/deLz90YIt4",0,False
BobbyMenonn,India,Twitter for Android,,2021-05-09 15:36:35,True,1131,"@Raheelk True. That's why the day after they took oath of office they asked centre for oxygen.

There's a massive l… https://t.co/S7Zwo1w6n3",0,False
KaAlin_Bhaiyya,बीहड़,Twitter for Android,,2021-05-09 15:36:35,False,496,"🚨 urgent🚨                       Name - Bharti Sharma
Hospital Name - Chirag hospital, Vinay Nagar Gwalior 
Need - A… https://t.co/B9R1738TBG",0,False
sureshcta,,Twitter for Android,,2021-05-09 15:36:32,False,21,@Tejasvi_Surya Sir we Jain helping hands chitradurga want some oxygen cylinder's to store oxygen and to serve needy… https://t.co/uPbh3X2DnY,0,False
findthecolors,,galaxy far far far away,,2021-05-09 15:36:31,False,2,"@ThinkSrinii You can check here if people are posting about availability of bed, oxygen in Chennai:

-… https://t.co/iL33hogoeh",0,False
randhaava,"New York, USA",Twitter for Android,,2021-05-09 15:36:31,True,49,"@gunjanjeni @SeeFisch Hold your own breath, for 3 minutes. You see how one feels without oxygen. People are dying,… https://t.co/PbejXdeyvD",0,False
anandakennamet1,"Bengaluru South, India",Twitter for Android,,2021-05-09 15:36:29,True,340,"Indian-American physicians sending 5,000 oxygen concentrators to India

https://t.co/wcZJ3eQEMm",0,False
sirajnoorani,mumbai,Twitter for Android,,2021-05-09 15:36:28,True,2681,Employees State Insurance Corporation (ESIC) installs oxygen plants at two hospitals in Delhi-NCR;  30 hospitals wi… https://t.co/uvI7BWbAMA,1,False
Geoffy999,Belfast,Twitter Web App,,2021-05-09 15:36:28,False,0,"@BBCNewsNI Oxygen supply seems to be an issue in India any given day.

Hopefully their ‘Covid deaths’ don’t hit the… https://t.co/sXNnwI2sRM",0,False
kayminniee,worldwide ,Twitter for Android,,2021-05-09 15:36:27,True,399,@NAMJOONPlC y'all i want oxygen,0,False
harsha_nanaiah,,Twitter Web App,,2021-05-09 15:36:26,False,88,"Mamata Banerjee wants exemption from taxes on oxygen cylinders, medicines and other items for Covid-19 which are al… https://t.co/UeHWulwsz6",0,False
JayRuthGatsby,"Lincolnshire, UK",Twitter for iPhone,,2021-05-09 15:36:18,False,135,@CBSSunday All those oxygen bottles up on the mountain and none in the hospitals - doesn’t sit right with me.,0,False
asxharma,"Gurgaon, India",Twitter for iPhone,,2021-05-09 15:36:18,True,199,"India, a country aspiring to be a 5 trillion dollar economy; where people are dying for want of oxygen, medicines a… https://t.co/daquarrbdk",0,False
kevinrns,,Twitter Web App,,2021-05-09 15:36:17,False,1568,@Tian41319878 @Kadenian @GretaThunberg There must be NO DEVELOPMENT that relies on oxygenating carbon. There must b… https://t.co/uSNDmiOyBR,0,False
WrittenbySID,"Hyderabad, India",Twitter for Android,,2021-05-09 15:36:13,True,677,"It's a Joggers Park, 213 Chetlu

DND (Do not Disturrb) 

Chachipothaadu, I mean Oxygen Lekapothey 🔥

Aa Park eppati… https://t.co/FWyzoDCVxE",1,False
PIBChandigarh,"Chandigarh, India",Twitter for Android,,2021-05-09 15:36:12,False,191,"68 #OxygenExpress have completed their journey delivering 4,200 (approx) of liquid medical oxygen (LMO)  to various… https://t.co/Bz3JJRmI4l",0,False
RenalyLaguinlin,,Twitter for Android,,2021-05-09 15:36:10,False,98,@BIGHIT_MUSIC @BTSPublicity OMG! I REALLY REALLY NEED OXYGEN! OMG!😭🤧,0,False
nationnextlive,"Mumbai, India",Twitter Web App,,2021-05-09 15:36:10,False,108,"WATCH: We are working towards making Madhya Pradesh self-reliant in oxygen: CM Shivraj Singh Chouhan 

#COVID19… https://t.co/N3HjvFXjaY",0,False
jagatrana1,,Twitter for Android,,2021-05-09 15:36:08,True,27,"@sambitswaraj @himantabiswa Mr Patra ,you all have lost your Mind ,If you really care for Bharat Ma, Then All of yo… https://t.co/6KbWi7dozl",0,False
KaabiraSpeaking,Delhi,Twitter Web App,,2021-05-09 15:36:08,True,879,"Want to start Indoor Garden? Get 5 Free Plants Today. Nurserylive is giving away 1,00,000 Plants to promote stay ho… https://t.co/ZEri3kOEKX",0,False
Sudhishkaimal,"Mumbai, India",Twitter for Android,,2021-05-09 15:36:05,False,674,@ShekharGupta Have you written about kalara or your protesting champion CMs utter failure in administration? His mi… https://t.co/fmKygIaQO7,0,False
Sagar4000,Planet Earth,Twitter for iPhone,,2021-05-09 15:36:04,True,940,"Covid-19: Delhi got only 71% of SC-approved medical oxygen on Saturday, says government https://t.co/WtSDGhFDD4 via @scroll_in",0,False
WirelessEnergy2,Earth,Twitter Web App,,2021-05-09 15:36:03,False,1085,@shobhapande @amitmalviya @HardeepSPuri Pl answer whey Kejriwal is not open to audit? The oxygen was supplied to th… https://t.co/5jPfBgJh3o,0,False
IvansBot1,,"Cheap Bots, Done Quick!",,2021-05-09 15:35:58,False,3,"Second lieutenant Amanda Hunt and the rest of the BNS ""Dark Light Sepes"" followed a plain-speaking ship to a lava p… https://t.co/3CBsvz3ePJ",0,False
malathisaurabha,"Hyderabad, India",Twitter for iPhone,,2021-05-09 15:35:56,False,1571,"Name :pooja manasa puvvada
Hospital: markapur government Hospital
Problem : covid+
Blood grp: B+(Sugar patient)
Mob… https://t.co/q1y9qTFp7l",0,False
prakashyadav96,,Twitter for Android,,2021-05-09 15:35:55,False,180,"#RahulVohra
It is absolutely shame a young actor #RahulVohra died  was begging for treatment in Delhi and governmen… https://t.co/qj523VbItd",0,False
PuneSuperGiant,Pune- Kolkatta,Twitter for iPhone,,2021-05-09 15:35:54,False,3484,@PMOIndia @MoHFW_INDIA @drharshvardhan Each district should have #OxygenBank and #PlasmaBank. All Big hospitals sho… https://t.co/L3w63ADRKN,0,False
Great_Matthias,"Toronto, Ontario",Twitter for iPhone,,2021-05-09 15:35:53,True,399,@mr6ixflash @Chiemela_A No Oxygen,0,False
Saran_H_Shankar,"Madurai, India",Twitter Web App,,2021-05-09 15:35:53,False,100,"Priorities Speak, don't they. Soon we will be known as a country where millions perished gasping for oxygen while t… https://t.co/OGqGjS0QQe",0,False
RajTiwari___,"Rewa, India",Twitter for Android,,2021-05-09 15:35:51,False,108,"@ThePollLady PPE Kit scam
Remdesivir scam
Vaccine scam
Bed scam(already happening)
Oxygen scam(already happening)
E… https://t.co/jOHfoVCfjV",0,False
mesushovan,India,Twitter Web App,,2021-05-09 15:35:50,True,82,"Mughals are responsible for #OxygenShortage.

The cow exhales #Oxygen - and Mughals used to eat beef, you see.

Bef… https://t.co/HnDumYefwV",0,False
ranjan_cisf,"Noida, India",Twitter for iPhone,,2021-05-09 15:35:50,False,36,"As my experience says, I request not to panic when O2 level dips below 94 &amp; immediately put your lungs on external… https://t.co/VgudAhjAqI",0,False
drmusheer4srk,"Nanded, Aurangabad:Maharashtra",Twitter for Android,,2021-05-09 15:35:48,True,306,"Getting a cylinder is just not the solution you know,
It gets empty WITHIN hours!
The horrible situation is how you… https://t.co/MFuFDCj1Nx",0,False
SatakshiShree,,Twitter for Android,,2021-05-09 15:35:47,False,28,"@SonuSood B+ Plasma urgently required in Darbhanga, Bihar. My borther-in-law has had a long journey the past few da… https://t.co/UWNQI8dcXn",0,False
IndianSophie,,Twitter for iPhone,,2021-05-09 15:35:46,False,4,@SrBachchan ji you must donate the oxygen generator rather than money. As I have bad experience of money misuse and… https://t.co/qY2dLdPUAO,0,False
SureshR02920914,,Twitter for iPhone,,2021-05-09 15:35:45,False,49,@TimesNow If more is sent APP MLA will black market the Oxygen,0,False
pricelook_IN,,Twitter Web App,,2021-05-09 15:35:45,False,10,"Pulse Oximeter
A pulse oximeter is a reliable to measure a person’s blood oxygen level,it indicates issues with blo… https://t.co/sPmdu88fJ0",0,False
Anshusi24267651,,Twitter for Android,,2021-05-09 15:35:43,False,58,"Patient Name: C M Khandelwal
Age: 64
Date of First Symptom( if covid): 4.05.2021
Oxygen Level/ Other condition: 70… https://t.co/LhICRrCkrM",0,False
vazhapadi,"𝘾𝙝𝙚𝙣𝙣𝙖𝙞 &  𝙎𝙖𝙡𝙚𝙢,",Twitter Web App,,2021-05-09 15:35:36,True,1926,"@visaraj if aiims in madurai is contructed in its place , people in your city will be benefitted ! and also your su… https://t.co/drfsmWnFg4",0,False
crypticyogi,Qatar,Twitter Web App,,2021-05-09 15:35:33,True,361,@YourRishbh @SanjayAzadSln wah re gende @SanjayAzadSln Oxygen black market karke delhi kitne logon ko marwaya? You… https://t.co/UbuAGz6kTP,0,False
swirlykoo,SHE/HER📍,Twitter for iPhone,,2021-05-09 15:35:33,False,322,currently lacking oxygen👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,0,False
sweet_potato258,"Bhopal, India",Twitter for Android,,2021-05-09 15:35:28,False,505,"@MBBS__ India: Taking oxygen from Saudi Arab, Egypt, Bangladesh, Qatar
Bhakt: I stand with Israel, which is rival c… https://t.co/Vl8DCkICAw",0,False
abhikarn04,delhi,Twitter for Android,,2021-05-09 15:35:24,False,121,"Need Remedesvir at Sitamarhi Bihar 
@SonuSood Please help 
+91 76348 35479 this is my cousin's contact number… https://t.co/8QTWUJg7jV",0,False
AkHaridas,earth,Twitter for Android,,2021-05-09 15:35:24,True,3463,"@harishjharia @Makhanlal2_ @MamataOfficial @nsitharaman How about oxygen concentrators...
GST  removed or not ...???",0,False
Anas2001S,"Karachi, Pakistan",Twitter for Android,,2021-05-09 15:35:23,False,3,"@VedantP65210900 @htTweets Becharey Ghareeb log Indians🥺... Oxygen, Vents chahye tu batao We're ready to Provide

https://t.co/yAMhJHKHOZ",0,False
human_beinng,India,Twitter for Android,,2021-05-09 15:35:19,False,472,"@AamAadmiParty To hide Oxygen cylinder hoarding n black marketing which was doing by AAP MLA ,they started new prop… https://t.co/CX6xR6O7g1",0,False
RahulDoc2,,Twitter for iPhone,,2021-05-09 15:35:12,False,48,@optimistsurgeon @ajaymehta02 We are becoming atamnirbhar by having own oxygen plants in every house. So no donatio… https://t.co/eVx4wtLHPy,0,False
manish45287893,,Twitter for iPhone,,2021-05-09 15:35:10,False,37,"@IBC24News So sad…right to health perhaps is no more a right .. oxygen, bed, medicine,medical support… just not exi… https://t.co/hkF3HPN1Gk",0,False
SameerVelagada,,Twitter for iPhone,,2021-05-09 15:35:07,False,16,"1. Patient Name :  R Ravibanu
2. Age : 32
3. City :Vizag
6. SPO2 Level : 88-90
7. Is patient on Oxygen Cylinder ? :… https://t.co/O2aRyvHJAR",0,False
